review,aspects,scores,sentiment,sentiment_score
Trip Verified   Check   LHR  was very quick and queue for security short  used the South Lounge which was supposed   the quieter  the time but was very busy and difficult for our group    get seated together Flight boarded  time Whilst this  only  short fl,"['lounge experience', 'staff attitude', 'customer service']","[0.8304094672203064, 0.814893364906311, 0.5823060870170593]",neutral,0.7516959309577942
Trip Verified  The checkin process was smooth  got access  the IGA Lounge which was nice but not  nice has the Turkish Airlines Lounge  board was what all this flight was about This was  first time flying IntraEuropean Business Class and though  was well p,"['lounge experience', 'customer service', 'seat comfort']","[0.9492828249931335, 0.9420437812805176, 0.5928914546966553]",neutral,0.5129103064537048
Trip Verified  This   first time flying BAs new Club Suite which   opinion  very good Flight  the  including mine departed from concourse   Terminal  which did not have many shopping  dining options However  was quiet  finding seating was quite easy The hi,"['customer service', 'seat comfort', 'food quality']","[0.8782696723937988, 0.8676249384880066, 0.6874668598175049]",positive,0.7622074484825134
Trip Verified     flight for  conference  June was cancelled with less than  notice  without being given any alternative flight  rebook  upon alternative flight Upon calling customer service customer service who said she can only get   flight  days later T,"['booking problems', 'staff attitude', 'flight delays']","[0.9977859258651733, 0.994963526725769, 0.9924318194389343]",negative,0.7129769325256348
Not Verified    would like  thank all the air and cabin crew for having the best experience with  very long journey  dont know how you manage  keep smiling Couldnt fault anything Helpful reassuring excellent food and  cant wait  fly again Thank you and  re,"['customer service', 'staff attitude', 'food quality']","[0.9857379198074341, 0.9455701112747192, 0.8837430477142334]",positive,0.9739630222320557
Trip Verified   British Airways personnel was just magnificent  flight into London was delayed security had long lines  ran like  madman  find the gate closed but the plane was still there the lady  the gate worked the computer   miles  hour  allow   board,"['customer service', 'flight delays', 'staff attitude']","[0.9973039031028748, 0.9942070841789246, 0.9679514765739441]",neutral,0.45844829082489014
Not Verified   Good flight apart from  seat fabric was coming apart onJ and lack  good leg room Meal was good from Singapore Should  more snacks  board  neighbours passenger charger and headphone socket didnt work,"['seat comfort', 'food quality', 'customer service']","[0.5278475284576416, 0.3508177101612091, 0.3468188941478729]",negative,0.418031245470047
Trip Verified   Flight was  hour late leaving gate Crew were friendly Seats comfortable But the complimentary snack provided was  bag  ready salted crisps,"['flight delays', 'customer service', 'seat comfort']","[0.9916238784790039, 0.9824882745742798, 0.9812592267990112]",neutral,0.6385995745658875
Trip Verified   London  Istanbul British Airways Business Class rows comprise  three seats with the middle seat empty Front rows about  are considered  Business Class with very short leg space   pillows  blanket horrible inflight service staff were harassi,"['staff attitude', 'customer service', 'seat comfort']","[0.9256749749183655, 0.6061554551124573, 0.36061885952949524]",negative,0.6694875955581665
Not Verified  London  Manchester British Airways  probably the worst air company  have ever flown with they took  hours  unload the luggage and the flight was delayed   hour The staff were  help and frankly rude,"['staff attitude', 'flight delays', 'baggage issues']","[0.989959180355072, 0.9747614860534668, 0.9196224212646484]",negative,0.9374415874481201
Not Verified   Flight was cancelled  the last minute due  weather despite pretty much all other flights not being affected Booked onto  flight the next day Arrived  the airport  hours ahead  Horrendous checkin and security delays meant  almost missed the n,"['flight delays', 'booking problems', 'customer service']","[0.9872002005577087, 0.9849850535392761, 0.8172635436058044]",negative,0.883742094039917
Trip Verified   After having  few not  good experiences  the past  feel  have  write  positive review  well where   deserved First  all the improvement  the  lounge  Gatwick  massive The buffet was  joy  flew    flight but operated  Iberia Express Wonderfu,"['lounge experience', 'customer service', 'food quality']","[0.9295303225517273, 0.8363600373268127, 0.48655301332473755]",positive,0.9108595252037048
Not Verified   This review  for  booking system not  flight  Today  clicked wrong date  line  mistake and expect  pay  fee  then   cancel booking and click  the option  not receive  voucher immediately  received  response saying  voucher   its way  call th,"['booking problems', 'customer service', 'staff attitude']","[0.9927184581756592, 0.41605907678604126, 0.3669811189174652]",negative,0.8091215491294861
Trip Verified   Manchester  Seattle via London  will never fly  again They cancelled  return flight from Heathrow back  Manchester and then cancelled the alternative offered  had  get our son come all the way  London  pick   and take   our car  Manchester ,"['staff attitude', 'booking problems', 'flight delays']","[0.9930863380432129, 0.9887077808380127, 0.9701241850852966]",negative,0.7833192944526672
Trip Verified   Our flight  March  from San Francisco  London   March was cancelled with  hours notice  found out  the shuttle bus  the airport  had  stay overnight for the next day flight  still have not been recompensed for our expenses filled   line and,"['booking problems', 'flight delays', 'customer service']","[0.9950158596038818, 0.989081859588623, 0.8531442284584045]",negative,0.7851728200912476
Not Verified    sat  seat  Our Cabin Crew lady was called Gina and she went above and beyond  keep the customers happy She greeted    boarded with  very cheery smile she engaged with two families travelling with young children and gave out games and books ,"['customer service', 'staff attitude', 'lounge experience']","[0.9957590103149414, 0.9939722418785095, 0.8152880668640137]",positive,0.8874040842056274
Trip Verified   Full afternoon flight Ready  fly  time Arrived early Uneventful flight Good service Pre dinner drinks Drink with meal Coffee Drinks available  back AVML meal was tasty Hard working crew   full flight Audio worked well,"['customer service', 'food quality', 'staff attitude']","[0.9892760515213013, 0.9725928902626038, 0.9359439611434937]",positive,0.9512680768966675
Trip Verified    was told  require    negative covid test for entry into Philippines Booked  trip via BAcom with  transfer  Singapore They delay  transfer  the next day okay not too bothered  have    negative covid test but when  try  check   Changi Airpor,"['staff attitude', 'booking problems', 'customer service']","[0.9873297214508057, 0.9859467148780823, 0.9516170024871826]",neutral,0.5749948024749756
Trip Verified   Having been promised help  find  hotel room after  outgoing flight from Heathrow was running very late and  hotel would  closed  boarded the plane  this basis  was subsequently dumped  Barcelona airport    sleep the night  the floor There w,"['booking problems', 'staff attitude', 'flight delays']","[0.9940714240074158, 0.9716314673423767, 0.969131588935852]",neutral,0.4905518889427185
